Rk,Player,Age,Team,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,RF/9,lgRF9,RF/G,lgRFG,PB,WP,SB,CS,CS%,Pick,Pos,Awards,-9999
1193,Michael Petersen,31,ATL,NL,4,0,0,6.2,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.35,,,,,,,/1,,petermi01
1193,Michael Petersen,31,MIA,NL,11,0,0,11.1,1,1,0,0,0,1.000,,,0,0,0.79,1.35,0.09,1.35,,,,,,,1,,petermi01
1194,Brooks Kriske,31,2TM,2LG,16,0,0,18.0,5,1,4,0,0,1.000,,,1,11,2.50,1.30,0.31,1.25,,,,,,,1,,kriskbr01
1194,Brooks Kriske,31,CHC,NL,4,0,0,6.0,3,1,2,0,0,1.000,,,0,0,4.50,1.35,0.75,1.35,,,,,,,/1,,kriskbr01
1194,Brooks Kriske,31,MIN,AL,12,0,0,12.0,2,0,2,0,0,1.000,,,1,17,1.50,1.28,0.17,1.22,,,,,,,1,,kriskbr01
1195,Cooper Criswell,28,BOS,AL,7,1,0,17.2,2,0,1,1,0,.500,,,0,0,0.51,1.22,0.14,1.21,,,,,,,/1,,criswco01
1196,Kendall Graveman,34,ARI,NL,19,0,0,17.2,2,0,2,0,0,1.000,,,-1,-11,1.02,1.38,0.11,1.35,,,,,,,1,,graveke01
1197,Zak Kent,27,CLE,AL,12,0,0,17.2,1,1,0,0,0,1.000,,,0,0,0.51,1.22,0.08,1.22,,,,,,,1,,kentza01
1198,Justin Lawrence,30,PIT,NL,17,0,0,17.2,2,0,2,0,0,1.000,,,0,0,1.02,1.38,0.12,1.35,,,,,,,1,,lawreju01
1199,David Robertson,40,PHI,NL,20,0,0,17.2,3,1,2,0,0,1.000,,,1,11,1.53,1.38,0.15,1.35,,,,,,,1,,roberda08
1200,Scott Alexander,35,2TM,NL,21,0,0,17.2,1,1,0,0,0,1.000,,,1,11,0.51,1.38,0.05,1.35,,,,,,,1,,alexasc02
1200,Scott Alexander,35,COL,NL,19,0,0,16.1,1,1,0,0,0,1.000,,,1,12,0.55,1.38,0.05,1.35,,,,,,,1,,alexasc02
1200,Scott Alexander,35,SFG,NL,2,0,0,1.1,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.35,,,,,,,/1,,alexasc02
1201,Casey Lawrence,37,2TM,AL,6,0,0,17.2,2,1,1,0,0,1.000,,,-1,-11,1.02,1.27,0.33,1.22,,,,,,,/1,,lawreca01
1201,Casey Lawrence,37,SEA,AL,5,0,0,15.0,2,1,1,0,0,1.000,,,-1,-13,1.20,1.26,0.40,1.22,,,,,,,/1,,lawreca01
1201,Casey Lawrence,37,TOR,AL,1,0,0,2.2,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.20,,,,,,,/1,,lawreca01
1202,Alexis Díaz,28,3TM,NL,18,0,0,17.2,3,0,3,0,0,1.000,,,-1,-11,1.53,1.38,0.17,1.36,,,,,,,1,,diazal03
1202,Alexis Díaz,28,CIN,NL,6,0,0,6.0,2,0,2,0,0,1.000,,,-1,-33,3.00,1.35,0.33,1.35,,,,,,,/1,,diazal03
1202,Alexis Díaz,28,LAD,NL,9,0,0,9.0,0,0,0,0,0,,,,0,0,0.00,1.40,0.00,1.36,,,,,,,/1,,diazal03
1202,Alexis Díaz,28,ATL,NL,3,0,0,2.2,1,0,1,0,0,1.000,,,0,0,3.38,1.35,0.33,1.37,,,,,,,/1,,diazal03
1203,Evan Sisk,28,2TM,2LG,19,0,0,17.2,6,2,4,0,0,1.000,,,-1,-11,3.06,1.32,0.32,1.32,,,,,,,1,,siskev01
1203,Evan Sisk,28,KCR,AL,5,0,0,5.1,1,0,1,0,0,1.000,,,-1,-38,1.69,1.18,0.20,1.22,,,,,,,/1,,siskev01
1203,Evan Sisk,28,PIT,NL,14,0,0,12.1,5,2,3,0,0,1.000,,,0,0,3.65,1.39,0.36,1.35,,,,,,,1,,siskev01
1204,Luis Guerrero,24,BOS,AL,13,0,0,17.1,0,0,0,0,0,,,,0,0,0.00,1.25,0.00,1.22,,,,,,,1,,guerrlu01
1205,Rob Brantly,35,MIA,NL,3,3,0,17.0,19,16,3,0,1,1.000,-1,-71,-1,-71,10.06,8.95,6.33,8.80,0,2,9,2,18.2,0,/2,,brantro01
1206,Fraser Ellard,27,CHW,AL,18,3,0,17.0,2,0,2,0,0,1.000,,,0,0,1.06,1.22,0.11,1.22,,,,,,,1,,ellarfr01
1207,Jackson Kowar,28,SEA,AL,15,0,0,17.0,0,0,0,0,0,,,,0,0,0.00,1.22,0.00,1.22,,,,,,,1,,kowarja01
1208,Víctor Mederos,24,LAA,AL,5,3,0,17.0,0,0,0,0,0,,,,0,0,0.00,1.22,0.00,1.22,,,,,,,/1,,medervi01
1209,Noah Murdock,26,ATH,AL,14,0,0,17.0,4,1,3,0,1,1.000,,,0,0,2.12,1.22,0.29,1.22,,,,,,,1,,murdono01
1210,Dom Nuñez,30,CLE,AL,2,2,1,17.0,10,10,0,0,0,1.000,0,0,0,0,5.29,9.11,5.00,9.00,0,0,1,0,0.0,0,/2,,nunezdo01
1211,Chris Devenski,34,NYM,NL,13,1,0,16.2,9,4,5,0,0,1.000,,,2,24,4.86,1.35,0.69,1.35,,,,,,,1,,devench02
1212,Dauri Moreta,29,PIT,NL,18,0,0,16.2,1,1,0,0,0,1.000,,,0,0,0.54,1.35,0.06,1.35,,,,,,,1,,moretda01
1213,Tim Mayza,33,2TM,NL,15,0,0,16.2,4,2,2,0,0,1.000,,,0,0,2.16,1.35,0.27,1.35,,,,,,,1,,mayzati01
1213,Tim Mayza,33,PIT,NL,7,0,0,9.1,2,1,1,0,0,1.000,,,0,0,1.93,1.35,0.29,1.36,,,,,,,/1,,mayzati01
1213,Tim Mayza,33,PHI,NL,8,0,0,7.1,2,1,1,0,0,1.000,,,0,0,2.45,1.35,0.25,1.35,,,,,,,/1,,mayzati01
1214,Taylor Rashi,29,ARI,NL,10,0,0,16.1,0,0,0,0,0,,,,0,0,0.00,1.38,0.00,1.35,,,,,,,1,,rashita01
1215,Nick Sandlin,28,TOR,AL,19,0,0,16.1,2,2,0,0,0,1.000,,,0,0,1.10,1.21,0.11,1.22,,,,,,,1,,sandlni01
1216,Payton Tolle,22,BOS,AL,7,3,0,16.1,1,0,1,0,1,1.000,,,0,0,0.55,1.21,0.14,1.21,,,,,,,/1,,tollepa01
1217,José Ruiz,30,2TM,NL,18,0,0,16.1,4,2,2,0,0,1.000,,,0,0,2.20,1.38,0.22,1.35,,,,,,,1,,ruizjo01
1217,José Ruiz,30,PHI,NL,16,0,0,14.1,4,2,2,0,0,1.000,,,0,0,2.51,1.38,0.25,1.35,,,,,,,1,,ruizjo01
1217,José Ruiz,30,ATL,NL,2,0,0,2.0,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.35,,,,,,,/1,,ruizjo01
1218,Scott McGough,35,2TM,2LG,13,0,0,16.0,1,1,0,0,0,1.000,,,-1,-13,0.56,1.29,0.08,1.29,,,,,,,1,,mcgousc01
1218,Scott McGough,35,ARI,NL,7,0,0,7.0,0,0,0,0,0,,,,-1,-29,0.00,1.41,0.00,1.36,,,,,,,/1,,mcgousc01
1218,Scott McGough,35,ATH,AL,6,0,0,9.0,1,1,0,0,0,1.000,,,0,0,1.00,1.20,0.17,1.22,,,,,,,/1,,mcgousc01
1219,T.J. McFarland,36,ATH,AL,27,0,0,15.2,4,4,0,0,0,1.000,,,1,13,2.30,1.26,0.15,1.22,,,,,,,1,,mcfartj01
1220,Jared Shuster,26,CHW,AL,12,2,0,15.2,3,0,3,0,0,1.000,,,0,0,1.72,1.26,0.25,1.22,,,,,,,1,,shustja01
1221,Will Klein,25,LAD,NL,14,0,0,15.1,3,0,3,0,0,1.000,,,1,13,1.76,1.35,0.21,1.35,,,,,,,1,,kleinwi01
1222,Justin Martínez,23,ARI,NL,17,0,0,15.1,4,1,2,1,0,.750,,,0,0,1.76,1.35,0.18,1.35,,,,,,,1,,martiju01
1223,Hunter Bigge,27,TBR,AL,13,0,0,15.0,3,0,2,1,0,.667,,,1,13,1.20,1.26,0.15,1.22,,,,,,,1,,biggehu01
1224,Petey Halpin,23,CLE,AL,4,1,0,15.0,2,2,0,0,0,1.000,0,-32,0,0,1.20,2.28,0.50,2.25,,,,,,,/8H7,,halpipe01
1225,Sean Hjelle,28,SFG,NL,12,1,0,15.0,3,2,1,0,0,1.000,,,-1,-13,1.80,1.38,0.25,1.35,,,,,,,1,,hjellse01
1226,Trevor McDonald,24,SFG,NL,3,2,0,15.0,2,0,2,0,0,1.000,,,1,13,1.20,1.38,0.67,1.37,,,,,,,/1,,mcdontr01
1227,Blade Tidwell,24,NYM,NL,4,2,0,15.0,4,3,1,0,0,1.000,,,0,0,2.40,1.38,1.00,1.35,,,,,,,/1,,tidwebl01
1228,Bryan Hudson,28,2TM,2LG,16,0,0,15.0,3,1,2,0,0,1.000,,,-1,-13,1.80,1.32,0.19,1.32,,,,,,,1,,hudsobr01
1228,Bryan Hudson,28,MIL,NL,12,0,0,10.1,2,1,1,0,0,1.000,,,-1,-19,1.74,1.39,0.17,1.35,,,,,,,1,,hudsobr01
1228,Bryan Hudson,28,CHW,AL,4,0,0,4.2,1,0,1,0,0,1.000,,,0,0,1.93,1.16,0.25,1.23,,,,,,,/1,,hudsobr01
1229,Nick Anderson,34,COL,NL,12,0,0,14.2,5,2,2,1,1,.800,,,1,14,2.45,1.35,0.33,1.35,,,,,,,1,,anderni01
1230,Ryan Johnson,22,LAA,AL,14,0,0,14.2,3,1,2,0,1,1.000,,,0,0,1.84,1.23,0.21,1.22,,,,,,,1,,johnsry01
1231,Easton McGee,27,MIL,NL,9,0,0,14.2,2,0,2,0,0,1.000,,,1,14,1.23,1.35,0.22,1.36,,,,,,,/1,,mcgeeea01
1232,Nate Pearson,28,CHC,NL,11,0,0,14.2,1,1,0,0,0,1.000,,,-1,-14,0.61,1.35,0.09,1.35,,,,,,,1,,pearsna01
1233,Cal Stevenson,28,PHI,NL,5,1,0,14.2,1,1,0,0,0,1.000,-2,-196,-1,-82,0.61,2.27,0.20,2.22,,,,,,,/8H,,steveca01
1234,Andry Lara,22,WSN,NL,9,0,0,14.1,4,1,3,0,0,1.000,,,0,0,2.51,1.38,0.44,1.36,,,,,,,/1,,laraan01
1235,Jordan Wicks,25,CHC,NL,8,0,0,14.1,3,0,3,0,0,1.000,,,1,14,1.88,1.38,0.38,1.35,,,,,,,/1,,wicksjo01
1236,Brandyn Garcia,25,2TM,2LG,14,0,0,14.1,2,0,1,1,0,.500,,,0,0,0.63,1.38,0.07,1.33,,,,,,,1,,garcibr02
1236,Brandyn Garcia,25,SEA,AL,2,0,0,2.0,1,0,0,1,0,.000,,,0,0,0.00,1.35,0.00,1.20,,,,,,,/1,,garcibr02
1236,Brandyn Garcia,25,ARI,NL,12,0,0,12.1,1,0,1,0,0,1.000,,,0,0,0.73,1.39,0.08,1.35,,,,,,,1,,garcibr02
1237,Luinder Avila,23,KCR,AL,13,0,0,14.0,0,0,0,0,0,,,,0,0,0.00,1.22,0.00,1.22,,,,,,,1,,avilalu02
1238,Harry Ford,22,SEA,AL,4,1,1,14.0,12,11,1,0,0,1.000,0,0,0,0,7.71,9.13,3.00,9.00,0,1,0,0,,0,/2HD,,fordha01
1239,Jon Gray,33,TEX,AL,6,0,0,14.0,1,1,0,0,0,1.000,,,0,0,0.64,1.22,0.17,1.22,,,,,,,/1,,grayjo02
1240,Colin Selby,27,BAL,AL,11,0,0,14.0,7,4,3,0,0,1.000,,,0,0,4.50,1.22,0.64,1.22,,,,,,,1,,selbyco01
1241,Trey Yesavage,21,TOR,AL,3,3,0,14.0,1,1,0,0,0,1.000,,,0,0,0.64,1.22,0.33,1.23,,,,,,,/1,,yesavtr01
1242,Sam Aldegheri,23,LAA,AL,4,2,0,13.2,3,2,1,0,0,1.000,,,0,0,1.98,1.25,0.75,1.23,,,,,,,/1,,aldegsa01
1243,Justin Bruihl,28,TOR,AL,15,0,0,13.2,1,1,0,0,0,1.000,,,0,0,0.66,1.25,0.07,1.22,,,,,,,1,,bruihju01
1244,Liam Hendriks,36,BOS,AL,14,0,0,13.2,1,1,0,0,0,1.000,,,0,0,0.66,1.25,0.07,1.22,,,,,,,1,,hendrli01
1245,Tayler Saucedo,32,SEA,AL,10,0,0,13.1,1,1,0,0,0,1.000,,,-1,-15,0.68,1.22,0.10,1.22,,,,,,,1,,sauceta01
1246,Carson Spiers,27,CIN,NL,3,2,0,13.1,3,2,1,0,0,1.000,,,0,0,2.03,1.35,1.00,1.37,,,,,,,/1,,spierca01
1247,Juan Burgos,25,2TM,2LG,13,0,0,13.1,4,1,3,0,1,1.000,,,0,0,2.70,1.28,0.31,1.32,,,,,,,1,,burgoju01
1247,Juan Burgos,25,SEA,AL,4,0,0,6.2,0,0,0,0,0,,,,0,0,0.00,1.22,0.00,1.23,,,,,,,/1,,burgoju01
1247,Juan Burgos,25,ARI,NL,9,0,0,6.2,4,1,3,0,1,1.000,,,0,0,5.40,1.35,0.44,1.36,,,,,,,/1,,burgoju01
1248,Steward Berroa,26,MIL,NL,2,2,1,13.0,3,2,1,0,0,1.000,1,102,2,185,2.08,2.28,1.50,2.20,,,,,,,/8,,berrost01
1249,Didier Fuentes,20,ATL,NL,4,4,0,13.0,0,0,0,0,0,,,,0,0,0.00,1.38,0.00,1.35,,,,,,,/1,,fuentdi01
1250,Daniel Robert,30,PHI,NL,15,0,0,13.0,0,0,0,0,0,,,,-1,-15,0.00,1.38,0.00,1.35,,,,,,,1,,roberda11
1251,Dylan Smith,25,DET,AL,7,0,0,13.0,3,0,3,0,1,1.000,,,1,15,2.08,1.25,0.43,1.21,,,,,,,/1,,smithdy01
1252,Kevin Herget,34,2TM,NL,7,0,0,13.0,2,2,0,0,0,1.000,,,0,0,1.38,1.38,0.29,1.36,,,,,,,/1,,hergeke01
1252,Kevin Herget,34,NYM,NL,6,0,0,12.0,1,1,0,0,0,1.000,,,0,0,0.75,1.35,0.17,1.35,,,,,,,/1,,hergeke01
1252,Kevin Herget,34,ATL,NL,1,0,0,1.0,1,1,0,0,0,1.000,,,0,0,9.00,1.80,1.00,1.40,,,,,,,/1,,hergeke01
1253,Seth Johnson,26,PHI,NL,10,0,0,12.2,2,1,0,1,0,.500,,,0,0,0.71,1.35,0.10,1.35,,,,,,,1,,johnsse01
1254,Penn Murfee,31,CHW,AL,15,0,0,12.2,1,0,1,0,0,1.000,,,0,0,0.71,1.21,0.07,1.22,,,,,,,1,,murfepe01
1255,Roansy Contreras,25,2TM,2LG,5,0,0,12.2,2,1,1,0,0,1.000,,,0,0,1.42,1.35,0.40,1.32,,,,,,,/1,,contrro01
1255,Roansy Contreras,25,BAL,AL,1,0,0,4.1,0,0,0,0,0,,,,0,0,0.00,1.25,0.00,1.20,,,,,,,/1,,contrro01
1255,Roansy Contreras,25,COL,NL,4,0,0,8.1,2,1,1,0,0,1.000,,,0,0,2.16,1.40,0.50,1.35,,,,,,,/1,,contrro01
1256,Eduarniel Núñez,26,2TM,2LG,10,0,0,12.2,0,0,0,0,0,,,,0,0,0.00,1.28,0.00,1.27,,,,,,,1,,nunezed03
1256,Eduarniel Núñez,26,SDP,NL,4,0,0,4.2,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.35,,,,,,,/1,,nunezed03
1256,Eduarniel Núñez,26,ATH,AL,6,0,0,8.0,0,0,0,0,0,,,,0,0,0.00,1.24,0.00,1.22,,,,,,,/1,,nunezed03
1257,Kyle Gibson,37,BAL,AL,4,4,0,12.1,1,0,1,0,0,1.000,,,0,0,0.73,1.24,0.25,1.23,,,,,,,/1,,gibsoky01
1258,Lucas Sims,31,WSN,NL,18,0,0,12.1,3,1,1,1,0,.667,,,0,0,1.46,1.39,0.11,1.35,,,,,,,1,,simslu01
1259,Luis Contreras,29,HOU,AL,9,0,0,12.0,1,0,1,0,0,1.000,,,1,17,0.75,1.28,0.11,1.22,,,,,,,/1,,contrlu01
1260,Kenedy Corona,25,HOU,AL,2,1,1,12.0,1,1,0,0,0,1.000,0,10,0,0,0.75,2.25,0.50,2.25,,,,,,,/8H,,coronke01
1261,Wade Miley,38,CIN,NL,3,2,0,12.0,1,0,1,0,0,1.000,,,0,0,0.75,1.35,0.33,1.37,,,,,,,/1,,mileywa01
1262,Tyler Zuber,30,2TM,NL,10,0,0,12.0,2,1,1,0,0,1.000,,,0,0,1.50,1.35,0.20,1.36,,,,,,,1,,zuberty01
1262,Tyler Zuber,30,NYM,NL,1,0,0,2.0,1,1,0,0,0,1.000,,,0,0,4.50,1.35,1.00,1.40,,,,,,,/1,,zuberty01
1262,Tyler Zuber,30,MIA,NL,9,0,0,10.0,1,0,1,0,0,1.000,,,0,0,0.90,1.35,0.11,1.36,,,,,,,/1,,zuberty01
1263,Ryan Loutos,26,2TM,NL,12,0,0,12.0,1,0,0,1,0,.000,,,-1,-17,0.00,1.43,0.00,1.35,,,,,,,1,,loutory01
1263,Ryan Loutos,26,LAD,NL,2,0,0,3.0,0,0,0,0,0,,,,0,0,0.00,1.50,0.00,1.35,,,,,,,/1,,loutory01
1263,Ryan Loutos,26,WSN,NL,10,0,0,9.0,1,0,0,1,0,.000,,,-1,-22,0.00,1.40,0.00,1.35,,,,,,,1,,loutory01
1264,Forrest Whitley,27,2TM,AL,10,0,0,12.0,0,0,0,0,0,,,,0,0,0.00,1.20,0.00,1.22,,,,,,,1,,whitlfo01
1264,Forrest Whitley,27,HOU,AL,5,0,0,7.1,0,0,0,0,0,,,,0,0,0.00,1.23,0.00,1.22,,,,,,,/1,,whitlfo01
1264,Forrest Whitley,27,TBR,AL,5,0,0,4.2,0,0,0,0,0,,,,0,0,0.00,1.16,0.00,1.22,,,,,,,/1,,whitlfo01
1265,Craig Kimbrel,37,2TM,2LG,14,0,0,12.0,2,0,2,0,0,1.000,,,1,17,1.50,1.28,0.14,1.24,,,,,,,1,,kimbrcr01
1265,Craig Kimbrel,37,ATL,NL,1,0,0,1.0,1,0,1,0,0,1.000,,,1,200,9.00,1.80,1.00,1.40,,,,,,,/1,,kimbrcr01
1265,Craig Kimbrel,37,HOU,AL,13,0,0,11.0,1,0,1,0,0,1.000,,,0,0,0.82,1.23,0.08,1.22,,,,,,,1,,kimbrcr01
1266,Andrew Hoffmann,25,2TM,2LG,11,0,0,12.0,2,0,2,0,0,1.000,,,0,0,1.50,1.28,0.18,1.32,,,,,,,1,,hoffman01
1266,Andrew Hoffmann,25,KCR,AL,3,0,0,4.2,1,0,1,0,0,1.000,,,0,0,1.93,1.16,0.33,1.23,,,,,,,/1,,hoffman01
1266,Andrew Hoffmann,25,ARI,NL,8,0,0,7.1,1,0,1,0,0,1.000,,,0,0,1.23,1.35,0.13,1.35,,,,,,,/1,,hoffman01
1267,Brady Basso,27,ATH,AL,11,1,0,11.2,1,0,1,0,0,1.000,,,0,0,0.77,1.23,0.09,1.22,,,,,,,1,,bassobr01
1268,Dugan Darnell,28,COL,NL,9,0,0,11.2,4,2,2,0,1,1.000,,,0,0,3.09,1.39,0.44,1.36,,,,,,,/1,,darnedu01
1269,Jayden Murray,28,HOU,AL,9,1,0,11.2,2,0,2,0,0,1.000,,,0,0,1.54,1.23,0.22,1.22,,,,,,,/1,,murraja01
1270,Albert Suárez,35,BAL,AL,5,1,0,11.2,1,0,1,0,0,1.000,,,0,0,0.77,1.23,0.20,1.22,,,,,,,/1,,suareal01
1271,Josh Winckowski,27,BOS,AL,6,0,0,11.2,1,0,0,1,0,.000,,,0,0,0.00,1.23,0.00,1.22,,,,,,,/1,,winckjo01
1272,Richard Lovelady,29,2TM,2LG,10,0,0,11.2,2,0,2,0,0,1.000,,,1,17,1.54,1.31,0.20,1.32,,,,,,,1,,lovelri01
1272,Richard Lovelady,29,TOR,AL,2,0,0,1.2,0,0,0,0,0,,,,0,0,0.00,1.08,0.00,1.20,,,,,,,/1,,lovelri01
1272,Richard Lovelady,29,NYM,NL,8,0,0,10.0,2,0,2,0,0,1.000,,,1,20,1.80,1.35,0.25,1.35,,,,,,,/1,,lovelri01
1273,Shaun Anderson,30,LAA,AL,7,0,0,11.1,1,1,0,0,0,1.000,,,-1,-18,0.79,1.27,0.14,1.21,,,,,,,/1,,andersh01
1274,Bailey Horn,27,DET,AL,10,0,0,11.1,1,0,1,0,0,1.000,,,0,0,0.79,1.27,0.10,1.22,,,,,,,1,,hornba01
1275,Billy Cook,26,PIT,NL,3,1,0,11.0,7,7,0,0,0,1.000,-1,-109,0,0,5.73,3.35,1.75,3.70,,,,,,,/9H38,,cookbi01
1276,Joey Estes,23,ATH,AL,3,2,0,11.0,0,0,0,0,0,,,,0,0,0.00,1.23,0.00,1.23,,,,,,,/1,,estesjo01
1277,Michael Kopech,29,LAD,NL,14,0,0,11.0,0,0,0,0,0,,,,0,0,0.00,1.39,0.00,1.35,,,,,,,1,,kopecmi01
1278,Trey Lipscomb,25,WSN,NL,3,1,1,11.0,4,3,1,0,0,1.000,-1,-87,0,0,3.27,3.11,1.33,4.77,,,,,,,/356H,,lipsctr01
1279,A.J. Minter,31,NYM,NL,13,0,0,11.0,1,0,1,0,0,1.000,,,0,0,0.82,1.39,0.08,1.35,,,,,,,1,,minteaj01
1280,Roddery Muñoz,25,STL,NL,9,0,0,11.0,1,0,1,0,0,1.000,,,0,0,0.82,1.39,0.11,1.36,,,,,,,/1,,munozro01
1281,Erasmo Ramírez,35,MIN,AL,9,0,0,11.0,1,0,1,0,0,1.000,,,0,0,0.82,1.23,0.11,1.22,,,,,,,/1,,ramirer02
1282,Alan Rangel,27,PHI,NL,5,0,0,11.0,1,0,1,0,0,1.000,,,0,0,0.82,1.39,0.20,1.36,,,,,,,/1,,rangeal01
1283,Chase Silseth,25,LAA,AL,10,0,0,11.0,2,0,2,0,0,1.000,,,-2,-36,1.64,1.23,0.20,1.22,,,,,,,1,,silsech01
1284,Sauryn Lao,25,2TM,2LG,8,0,0,11.0,3,2,1,0,0,1.000,,,0,0,2.45,1.39,0.38,1.31,,,,,,,/1,,laosa01
1284,Sauryn Lao,25,SEA,AL,2,0,0,3.1,1,1,0,0,0,1.000,,,0,0,2.70,1.35,0.50,1.20,,,,,,,/1,,laosa01
1284,Sauryn Lao,25,WSN,NL,6,0,0,7.2,2,1,1,0,0,1.000,,,0,0,2.35,1.41,0.33,1.35,,,,,,,/1,,laosa01
1285,Noah Davis,28,2TM,2LG,9,0,0,11.0,0,0,0,0,0,,,,0,0,0.00,1.31,0.00,1.30,,,,,,,/1,,davisno01
1285,Noah Davis,28,LAD,NL,5,0,0,6.0,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.36,,,,,,,/1,,davisno01
1285,Noah Davis,28,MIN,AL,4,0,0,5.0,0,0,0,0,0,,,,0,0,0.00,1.26,0.00,1.23,,,,,,,/1,,davisno01
1286,Ben Bowden,30,ATH,AL,11,0,0,10.2,0,0,0,0,0,,,,0,0,0.00,1.27,0.00,1.22,,,,,,,1,,bowdebe01
1287,Scott Effross,31,NYY,AL,11,0,0,10.2,2,1,1,0,0,1.000,,,0,0,1.69,1.27,0.18,1.22,,,,,,,1,,effrosc01
1288,Hunter Harvey,30,KCR,AL,12,0,0,10.2,0,0,0,0,0,,,,0,0,0.00,1.27,0.00,1.22,,,,,,,1,,harvehu01
1289,Nick Hernandez,30,HOU,AL,10,0,0,10.2,0,0,0,0,0,,,,0,0,0.00,1.27,0.00,1.22,,,,,,,1,,hernani01
1290,Ron Marinaccio,29,SDP,NL,7,0,0,10.2,1,1,0,0,0,1.000,,,0,0,0.84,1.35,0.14,1.36,,,,,,,/1,,marinro01
1291,Garrett McDaniels,25,LAA,AL,10,0,0,10.2,0,0,0,0,0,,,,-2,-38,0.00,1.27,0.00,1.22,,,,,,,1,,mcdanga01
1292,Sammy Peralta,27,LAA,AL,5,0,0,10.2,1,1,0,0,0,1.000,,,-1,-19,0.84,1.27,0.20,1.22,,,,,,,/1,,peralsa01
1293,Mason Thompson,27,WSN,NL,14,0,0,10.2,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.35,,,,,,,1,,thompma02
1294,Logan VanWey,26,HOU,AL,9,0,0,10.2,1,1,0,0,0,1.000,,,0,0,0.84,1.27,0.11,1.22,,,,,,,/1,,vanwelo01
1295,Luarbert Árias,24,MIA,NL,7,0,0,10.1,1,1,0,0,0,1.000,,,0,0,0.87,1.39,0.14,1.36,,,,,,,/1,,ariaslu01
1296,Sean Guenther,29,DET,AL,9,1,0,10.1,2,0,2,0,0,1.000,,,0,0,1.74,1.22,0.22,1.22,,,,,,,/1,,guentse01
1297,Connor Seabold,29,2TM,2LG,7,0,0,10.1,2,1,1,0,0,1.000,,,0,0,1.74,1.31,0.29,1.30,,,,,,,/1,,seaboco01
1297,Connor Seabold,29,TBR,AL,3,0,0,6.2,1,0,1,0,0,1.000,,,0,0,1.35,1.22,0.33,1.23,,,,,,,/1,,seaboco01
1297,Connor Seabold,29,ATL,NL,4,0,0,3.2,1,1,0,0,0,1.000,,,0,0,2.45,1.47,0.25,1.35,,,,,,,/1,,seaboco01
1298,Moisés Ballesteros,21,CHC,NL,2,1,0,10.0,6,6,0,0,0,1.000,0,0,0,0,5.40,8.73,2.00,8.33,0,0,1,0,0.0,0,D/H32,,ballemo01
1299,Davis Daniel,28,ATL,NL,3,2,0,10.0,0,0,0,0,0,,,,-2,-40,0.00,1.35,0.00,1.37,,,,,,,/1,,danieda01
1300,Aramis Garcia,32,ARI,NL,2,1,1,10.0,12,11,1,0,0,1.000,0,0,0,0,10.80,8.91,6.00,8.80,0,0,3,1,25.0,0,/2,,garciar01
1301,Zach Maxwell,24,CIN,NL,8,0,0,10.0,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.35,,,,,,,/1,,maxweza01
1302,Robert Stephenson,32,LAA,AL,12,0,0,10.0,0,0,0,0,0,,,,0,0,0.00,1.26,0.00,1.22,,,,,,,1,,stephro01
1303,Keaton Winn,27,SFG,NL,7,0,0,10.0,1,0,1,0,0,1.000,,,-1,-20,0.90,1.35,0.14,1.36,,,,,,,/1,,winnke01
1304,Joe Mantiply,34,ARI,NL,10,0,0,9.2,3,1,2,0,0,1.000,,,-1,-21,2.79,1.40,0.30,1.35,,,,,,,1,,mantijo01
1305,Dedniel Núñez,29,NYM,NL,10,0,0,9.2,0,0,0,0,0,,,,0,0,0.00,1.40,0.00,1.35,,,,,,,1,,nunezde01
1306,Carlos Rodriguez,23,MIL,NL,4,0,0,9.2,0,0,0,0,0,,,,-1,-21,0.00,1.40,0.00,1.35,,,,,,,/1,,rodrica02
1307,Michael Darrell-Hicks,27,2TM,2LG,7,0,0,9.2,1,1,0,0,1,1.000,,,0,0,0.93,1.30,0.14,1.24,,,,,,,/1,,darremi01
1307,Michael Darrell-Hicks,27,LAA,AL,6,0,0,7.2,1,1,0,0,1,1.000,,,0,0,1.17,1.29,0.17,1.22,,,,,,,/1,,darremi01
1307,Michael Darrell-Hicks,27,PIT,NL,1,0,0,2.0,0,0,0,0,0,,,,0,0,0.00,1.35,0.00,1.40,,,,,,,/1,,darremi01
1308,Tanner Rainey,32,2TM,2LG,13,0,0,9.2,3,3,0,0,0,1.000,,,0,0,2.79,1.40,0.23,1.33,,,,,,,1,,raineta01
1308,Tanner Rainey,32,PIT,NL,11,0,0,7.2,2,2,0,0,0,1.000,,,0,0,2.35,1.41,0.18,1.35,,,,,,,1,,raineta01
1308,Tanner Rainey,32,DET,AL,2,0,0,2.0,1,1,0,0,0,1.000,,,0,0,4.50,1.35,0.50,1.20,,,,,,,/1,,raineta01
